genreID,movieID,genre
10751,233639,Family
35,3936,Comedy
53,281826,Thriller
80,281826,Crime
18,281826,Drama
99,113377,Documentary
36,113377,History
9648,19553,Mystery
878,19553,Science Fiction
53,19553,Thriller
10769,67499,Foreign
53,134812,Thriller
27,134812,Horror
99,128140,Documentary
10752,128140,War
35,53416,Comedy
35,335392,Comedy
18,335392,Drama
10751,335392,Family
14,335392,Fantasy
9648,335392,Mystery
10749,21459,Romance
35,21459,Comedy
18,21459,Drama
53,263471,Thriller
28,263471,Action
10749,263471,Romance
35,13707,Comedy
28,8415,Action
27,8415,Horror
9648,8415,Mystery
878,8415,Science Fiction
35,2079,Comedy
35,2078,Comedy
35,290762,Comedy
18,290762,Drama
10749,290762,Romance
9648,339060,Mystery
18,339060,Drama
36,339060,History
10751,339060,Family
53,339060,Thriller
27,222832,Horror
18,68335,Drama
28,47761,Action
18,47761,Drama
14,47761,Fantasy
53,306969,Thriller
27,306969,Horror
99,51270,Documentary
18,51270,Drama
99,345323,Documentary
18,304372,Drama
53,304372,Thriller
35,253414,Comedy
10402,253414,Music
10752,253414,War
53,56132,Thriller
27,56132,Horror
53,44287,Thriller
18,44287,Drama
10749,44287,Romance
27,84071,Horror
18,84071,Drama
53,84071,Thriller
80,84071,Crime
53,35128,Thriller
878,218784,Science Fiction
35,218784,Comedy
27,218784,Horror
35,354150,Comedy
18,354150,Drama
10749,354150,Romance
35,334924,Comedy
53,326058,Thriller
35,262169,Comedy
27,262169,Horror
18,89116,Drama
10751,89116,Family
10749,89116,Romance
35,363805,Comedy
18,322850,Drama
80,322850,Crime
53,322850,Thriller
53,309919,Thriller
9648,309919,Mystery
27,309919,Horror
18,309919,Drama
53,305044,Thriller
28,305044,Action
18,305044,Drama
28,346808,Action
53,346808,Thriller
27,306964,Horror
9648,361050,Mystery
80,361050,Crime
18,361050,Drama
35,26130,Comedy
18,125232,Drama
99,345519,Documentary
10751,106629,Family
27,323370,Horror
878,323370,Science Fiction
53,323370,Thriller
18,319993,Drama
36,319993,History
18,51935,Drama
10749,51935,Romance
12,64551,Adventure
36,64551,History
10749,64551,Romance
10752,64551,War
37,128848,Western
10752,149895,War
18,149895,Drama
12,125666,Adventure
18,30015,Drama
27,30015,Horror
80,30015,Crime
80,61431,Crime
18,61431,Drama
9648,26849,Mystery
878,3578,Science Fiction
18,114081,Drama
18,246013,Drama
80,260886,Crime
99,45555,Documentary
10752,176143,War
18,176143,Drama
35,106826,Comedy
37,149180,Western
18,332757,Drama
28,167874,Action
27,362439,Horror
18,104954,Drama
80,29257,Crime
28,18447,Action
18,18447,Drama
37,18447,Western
10752,321303,War
18,321303,Drama
10769,87022,Foreign
18,99708,Drama
18,109894,Drama
10749,109894,Romance
18,50086,Drama
14,50086,Fantasy
35,21954,Comedy
35,41311,Comedy
35,40933,Comedy
35,59333,Comedy
99,59333,Documentary
35,191562,Comedy
27,191562,Horror
35,146933,Comedy
99,221800,Documentary
10752,72664,War
28,72664,Action
35,72664,Comedy
18,72664,Drama
27,28416,Horror
10769,28416,Foreign
35,292035,Comedy
99,76040,Documentary
10751,160106,Family
18,798,Drama
12,356161,Adventure
16,356161,Animation
10751,356161,Family
18,336811,Drama
18,62616,Drama
9648,62616,Mystery
99,364781,Documentary
18,364781,Drama
18,146404,Drama
99,258656,Documentary
99,284841,Documentary
27,294963,Horror
37,294963,Western
12,294963,Adventure
18,294963,Drama
27,146301,Horror
53,146301,Thriller
10749,363413,Romance
35,363413,Comedy
18,363413,Drama
14,70530,Fantasy
878,70530,Science Fiction
14,70656,Fantasy
18,70656,Drama
878,70656,Science Fiction
18,1899,Drama
10751,218296,Family
99,218296,Documentary
27,28068,Horror
27,28072,Horror
27,77642,Horror
27,28071,Horror
878,131815,Science Fiction
27,131815,Horror
27,64624,Horror
9648,64624,Mystery
53,64624,Thriller
10751,339669,Family
16,339669,Animation
99,289820,Documentary
10752,339312,War
18,339312,Drama
36,339312,History
18,266639,Drama
10402,266639,Music
12,266639,Adventure
14,266639,Fantasy
18,293646,Drama
36,293646,History
36,314400,History
18,314400,Drama
14,334991,Fantasy
10749,334991,Romance
18,334991,Drama
18,48615,Drama
18,284343,Drama
53,35724,Thriller
18,93178,Drama
18,84094,Drama
27,84942,Horror
53,84942,Thriller
12,56623,Adventure
36,56623,History
18,264978,Drama
27,216539,Horror
878,216539,Science Fiction
35,184219,Comedy
10749,184219,Romance
14,257253,Fantasy
10402,257253,Music
10770,257253,TV Movie
80,356296,Crime
18,356296,Drama
53,356296,Thriller
35,355178,Comedy
9648,325302,Mystery
18,325302,Drama
27,325302,Horror
18,46526,Drama
10749,46526,Romance
10770,46526,TV Movie
14,59095,Fantasy
27,59095,Horror
878,59095,Science Fiction
10769,59095,Foreign
27,329020,Horror
16,329020,Animation
9648,329020,Mystery
14,292014,Fantasy
10751,292014,Family
16,292014,Animation
12,292014,Adventure
18,285387,Drama
53,285387,Thriller
28,285387,Action
80,285387,Crime
28,339362,Action
35,339362,Comedy
10749,339362,Romance
18,2734,Drama
36,2734,History
18,51083,Drama
53,51083,Thriller
27,301846,Horror
10751,361380,Family
16,361380,Animation
12,361380,Adventure
18,74474,Drama
80,58207,Crime
18,58207,Drama
9648,58207,Mystery
28,32286,Action
12,32286,Adventure
18,32286,Drama
18,288129,Drama
10749,288129,Romance
18,273896,Drama
35,273896,Comedy
18,32329,Drama
18,44296,Drama
18,75886,Drama
53,67810,Thriller
99,337473,Documentary
35,53689,Comedy
18,52183,Drama
10749,52183,Romance
80,52183,Crime
10749,239534,Romance
18,236317,Drama
18,254172,Drama
27,347754,Horror
53,347754,Thriller
28,55249,Action
12,55249,Adventure
80,55249,Crime
18,55249,Drama
28,47354,Action
35,47354,Comedy
80,47354,Crime
18,298382,Drama
10770,22672,TV Movie
28,22672,Action
53,22672,Thriller
80,13721,Crime
28,13721,Action
27,28314,Horror
16,32428,Animation
35,32428,Comedy
16,109298,Animation
16,132714,Animation
10751,132714,Family
14,132714,Fantasy
16,67790,Animation
16,81338,Animation
10751,81338,Family
16,80928,Animation
16,106112,Animation
16,134360,Animation
16,109329,Animation
16,58160,Animation
16,66997,Animation
16,66819,Animation
16,67661,Animation
16,67113,Animation
16,67626,Animation
16,67162,Animation
16,109323,Animation
16,54509,Animation
16,101806,Animation
35,101806,Comedy
10751,101806,Family
27,101806,Horror
53,101806,Thriller
16,161836,Animation
18,20432,Drama
27,20432,Horror
37,120615,Western
18,120615,Drama
10751,34942,Family
12,34942,Adventure
16,34942,Animation
27,44224,Horror
28,44224,Action
53,44224,Thriller
10751,36153,Family
27,92804,Horror
878,92804,Science Fiction
53,92804,Thriller
27,69058,Horror
53,69058,Thriller
80,115738,Crime
18,115738,Drama
27,115738,Horror
53,115738,Thriller
27,271665,Horror
53,271665,Thriller
35,98557,Comedy
10749,98557,Romance
99,129175,Documentary
18,92819,Drama
27,118427,Horror
27,87148,Horror
10769,87148,Foreign
27,49347,Horror
53,49347,Thriller
9648,49347,Mystery
99,291343,Documentary
28,41656,Action
27,41656,Horror
53,41656,Thriller
18,296025,Drama
28,53310,Action
878,53310,Science Fiction
53,53310,Thriller
35,45147,Comedy
10749,45147,Romance
28,62762,Action
10769,62762,Foreign
28,44135,Action
80,44135,Crime
18,44135,Drama
9648,44135,Mystery
53,44135,Thriller
18,287636,Drama
12,117435,Adventure
28,117435,Action
35,5881,Comedy
18,55240,Drama
28,4893,Action
53,4893,Thriller
99,291540,Documentary
35,228294,Comedy
18,111398,Drama
18,31686,Drama
9648,31686,Mystery
53,31686,Thriller
27,30879,Horror
28,81772,Action
80,81772,Crime
53,81772,Thriller
18,314443,Drama
27,298653,Horror
53,298653,Thriller
28,135659,Action
80,135659,Crime
53,135659,Thriller
53,71147,Thriller
80,254201,Crime
53,254201,Thriller
18,365491,Drama
10749,365491,Romance
53,365491,Thriller
18,113329,Drama
27,28061,Horror
28,88266,Action
12,88266,Adventure
35,5484,Comedy
27,262871,Horror
28,66087,Action
12,66087,Adventure
37,129627,Western
37,117567,Western
18,113782,Drama
18,294016,Drama
35,324178,Comedy
35,121329,Comedy
37,96368,Western
37,129847,Western
37,129851,Western
37,146970,Western
35,146970,Comedy
37,157724,Western
35,157724,Comedy
35,179178,Comedy
878,115042,Science Fiction
28,115042,Action
27,231001,Horror
10752,341201,War
28,140648,Action
18,140648,Drama
18,57578,Drama
18,77860,Drama
27,26040,Horror
35,56195,Comedy
10751,56195,Family
10749,56195,Romance
35,34729,Comedy
18,34729,Drama
10751,34729,Family
28,44899,Action
12,44899,Adventure
35,44899,Comedy
10751,44899,Family
878,44899,Science Fiction
16,51485,Animation
35,51485,Comedy
10751,51485,Family
10769,51485,Foreign
18,18017,Drama
99,353148,Documentary
99,277541,Documentary
53,238781,Thriller
18,238781,Drama
99,247720,Documentary
53,20323,Thriller
18,20323,Drama
27,20323,Horror
18,60278,Drama
18,352157,Drama
53,111170,Thriller
27,17038,Horror
878,17038,Science Fiction
27,44037,Horror
28,44037,Action
878,44037,Science Fiction
53,44037,Thriller
27,135309,Horror
878,135309,Science Fiction
35,79506,Comedy
35,107081,Comedy
35,81654,Comedy
10769,81654,Foreign
37,40141,Western
35,30552,Comedy
27,30872,Horror
53,30872,Thriller
27,40461,Horror
10769,47453,Foreign
27,47453,Horror
27,40145,Horror
53,40145,Thriller
35,28848,Comedy
27,28848,Horror
9648,27703,Mystery
53,27703,Thriller
27,27703,Horror
28,42326,Action
37,42326,Western
27,28847,Horror
35,287493,Comedy
18,287493,Drama
10749,273096,Romance
80,273096,Crime
18,273096,Drama
10770,217085,TV Movie
27,217085,Horror
878,217085,Science Fiction
35,293476,Comedy
18,31973,Drama
36,31973,History
878,339077,Science Fiction
35,339077,Comedy
10749,339077,Romance
36,280957,History
12,280957,Adventure
10749,280957,Romance
18,280957,Drama
12,76833,Adventure
14,76833,Fantasy
27,76833,Horror
80,133941,Crime
36,4419,History
37,135385,Western
878,70864,Science Fiction
28,70864,Action
27,44444,Horror
9648,44444,Mystery
878,74836,Science Fiction
99,241070,Documentary
10751,74944,Family
12,74944,Adventure
12,74945,Adventure
10751,74945,Family
53,335872,Thriller
10770,366045,TV Movie
18,366045,Drama
18,253257,Drama
18,81644,Drama
99,56663,Documentary
80,268788,Crime
18,268788,Drama
10770,268788,TV Movie
18,222581,Drama
80,222581,Crime
18,318914,Drama
99,113255,Documentary
99,36880,Documentary
99,139945,Documentary
28,97632,Action
53,97632,Thriller
878,97632,Science Fiction
53,258075,Thriller
878,258075,Science Fiction
35,310126,Comedy
10770,37055,TV Movie
80,37055,Crime
18,37055,Drama
27,37055,Horror
36,37055,History
35,107596,Comedy
27,107596,Horror
27,79329,Horror
35,79329,Comedy
12,335462,Adventure
28,335462,Action
10752,335462,War
99,342786,Documentary
12,110261,Adventure
18,110261,Drama
14,110261,Fantasy
28,45233,Action
18,45233,Drama
27,83223,Horror
878,83223,Science Fiction
28,86251,Action
10752,86251,War
28,66664,Action
878,66664,Science Fiction
28,105989,Action
27,105989,Horror
27,35953,Horror
28,35953,Action
53,35953,Thriller
10769,35953,Foreign
9648,124393,Mystery
27,124393,Horror
36,40084,History
10749,40084,Romance
18,321741,Drama
27,321039,Horror
53,321039,Thriller
878,321039,Science Fiction
53,37216,Thriller
18,37216,Drama
80,37216,Crime
9648,37216,Mystery
18,198820,Drama
18,79921,Drama
10752,79921,War
36,79921,History
9648,79921,Mystery
10402,213556,Music
99,213556,Documentary
27,353345,Horror
18,114184,Drama
18,68756,Drama
18,271331,Drama
27,315256,Horror
28,64931,Action
35,64931,Comedy
80,64931,Crime
36,64931,History
9648,64931,Mystery
28,18492,Action
35,18492,Comedy
10769,18492,Foreign
28,27875,Action
35,27875,Comedy
10769,27875,Foreign
16,227973,Animation
18,278393,Drama
35,134477,Comedy
18,134477,Drama
10751,134477,Family
35,53368,Comedy
53,297023,Thriller
18,64015,Drama
10749,64015,Romance
18,363157,Drama
28,36693,Action
53,36693,Thriller
18,20863,Drama
27,120478,Horror
35,8556,Comedy
53,224815,Thriller
27,224815,Horror
878,224815,Science Fiction
18,118576,Drama
18,118580,Drama
35,21753,Comedy
18,21753,Drama
10749,21753,Romance
35,33446,Comedy
18,33446,Drama
35,39016,Comedy
10402,39016,Music
10751,320061,Family
99,320061,Documentary
9648,37615,Mystery
35,27939,Comedy
18,27939,Drama
14,27939,Fantasy
10749,27940,Romance
35,27940,Comedy
35,87897,Comedy
27,87897,Horror
18,208783,Drama
10769,208783,Foreign
12,211928,Adventure
18,211928,Drama
12,64042,Adventure
35,64042,Comedy
28,41955,Action
80,41955,Crime
35,38362,Comedy
80,38362,Crime
35,68192,Comedy
18,139579,Drama
10751,139579,Family
35,56007,Comedy
10749,56007,Romance
18,279543,Drama
10749,279543,Romance
18,65107,Drama
99,33627,Documentary
10749,65264,Romance
35,65264,Comedy
18,65264,Drama
35,45227,Comedy
10749,45227,Romance
37,45227,Western
80,84254,Crime
9648,84254,Mystery
35,42651,Comedy
10751,42651,Family
14,42651,Fantasy
18,48676,Drama
18,94696,Drama
10752,94696,War
10749,65089,Romance
35,65089,Comedy
35,27925,Comedy
18,27925,Drama
14,27925,Fantasy
35,65123,Comedy
18,62871,Drama
12,63536,Adventure
36,63536,History
28,41979,Action
12,41979,Adventure
10751,41979,Family
14,31647,Fantasy
878,31647,Science Fiction
27,31647,Horror
80,72574,Crime
27,72574,Horror
53,72574,Thriller
80,72066,Crime
53,72066,Thriller
18,72066,Drama
36,315226,History
18,315226,Drama
28,347331,Action
53,313653,Thriller
80,313653,Crime
18,313653,Drama
10749,191112,Romance
18,191112,Drama
10749,254725,Romance
18,254725,Drama
35,304134,Comedy
27,304134,Horror
35,100783,Comedy
18,100783,Drama
10751,100783,Family
35,114564,Comedy
35,337456,Comedy
53,77745,Thriller
18,77745,Drama
35,30065,Comedy
35,302472,Comedy
35,302435,Comedy
10402,20622,Music
18,20622,Drama
10749,20622,Romance
35,20622,Comedy
80,166874,Crime
9648,166874,Mystery
53,166874,Thriller
18,21466,Drama
10749,21466,Romance
53,159365,Thriller
18,159365,Drama
9648,159365,Mystery
27,303966,Horror
35,44059,Comedy
18,44059,Drama
10749,44059,Romance
10749,241174,Romance
9648,241174,Mystery
28,241174,Action
27,241174,Horror
35,60730,Comedy
10749,60730,Romance
18,366120,Drama
27,366120,Horror
53,366120,Thriller
27,353813,Horror
18,84693,Drama
35,84693,Comedy
35,25499,Comedy
18,21462,Drama
10751,21462,Family
10749,62803,Romance
35,54256,Comedy
18,54256,Drama
10749,54256,Romance
27,122895,Horror
27,188719,Horror
9648,188719,Mystery
53,188719,Thriller
18,96112,Drama
28,96112,Action
10749,96112,Romance
35,96159,Comedy
18,96159,Drama
10749,96159,Romance
10749,252073,Romance
10749,170845,Romance
28,170845,Action
27,228650,Horror
28,41903,Action
12,41903,Adventure
878,41903,Science Fiction
18,61271,Drama
28,98122,Action
18,98122,Drama
27,98122,Horror
18,27624,Drama
10769,27624,Foreign
10749,27624,Romance
27,153170,Horror
27,301671,Horror
10749,107745,Romance
18,107745,Drama
10769,107745,Foreign
10749,55627,Romance
53,55627,Thriller
28,230437,Action
10749,230437,Romance
18,230437,Drama
18,33202,Drama
10769,33202,Foreign
35,45002,Comedy
10749,45002,Romance
35,96147,Comedy
10769,96147,Foreign
28,32295,Action
28,56598,Action
53,56598,Thriller
10749,266764,Romance
35,266764,Comedy
99,266764,Documentary
35,325690,Comedy
35,42436,Comedy
18,78329,Drama
35,78329,Comedy
10770,72111,TV Movie
18,72111,Drama
9648,72111,Mystery
53,72111,Thriller
35,288171,Comedy
18,333091,Drama
27,221444,Horror
18,46375,Drama
10749,46375,Romance
10769,46375,Foreign
18,97449,Drama
10749,97449,Romance
10769,97449,Foreign
10749,325555,Romance
28,325555,Action
35,325555,Comedy
18,325555,Drama
18,21566,Drama
10749,21566,Romance
18,66292,Drama
53,66292,Thriller
35,134446,Comedy
10769,134446,Foreign
18,13986,Drama
10749,13986,Romance
35,13986,Comedy
28,21906,Action
10749,21906,Romance
53,21906,Thriller
28,54969,Action
80,165016,Crime
28,165016,Action
18,165016,Drama
10769,46373,Foreign
10769,103048,Foreign
35,45533,Comedy
18,45533,Drama
10769,45533,Foreign
10749,45533,Romance
28,54959,Action
53,54959,Thriller
28,74405,Action
12,74405,Adventure
10752,74405,War
36,74405,History
18,366742,Drama
99,366742,Documentary
27,324986,Horror
27,366551,Horror
18,314371,Drama
53,314371,Thriller
99,288301,Documentary
27,84994,Horror
10402,84994,Music
28,88950,Action
53,88950,Thriller
35,35652,Comedy
10749,35652,Romance
35,284682,Comedy
16,284682,Animation
14,65592,Fantasy
16,65592,Animation
18,65592,Drama
878,65592,Science Fiction
10749,65592,Romance
10769,65592,Foreign
10751,65592,Family
35,65592,Comedy
14,312831,Fantasy
27,312831,Horror
14,315465,Fantasy
28,315465,Action
12,315465,Adventure
16,315465,Animation
18,90992,Drama
99,355389,Documentary
18,50535,Drama
27,250638,Horror
28,250638,Action
14,250638,Fantasy
36,75133,History
28,75133,Action
12,75133,Adventure
10752,75133,War
80,43409,Crime
18,43409,Drama
53,43409,Thriller
80,67467,Crime
28,67467,Action
18,51129,Drama
9648,51129,Mystery
10749,51129,Romance
18,169090,Drama
18,228198,Drama
35,228198,Comedy
99,299851,Documentary
53,367006,Thriller
18,367006,Drama
10752,277435,War
99,277435,Documentary
18,365188,Drama
35,365188,Comedy
99,355436,Documentary
10749,121652,Romance
35,121652,Comedy
10769,121652,Foreign
53,347548,Thriller
27,347548,Horror
878,347548,Science Fiction
18,179805,Drama
18,150161,Drama
35,169089,Comedy
18,20929,Drama
10769,20929,Foreign
10749,20929,Romance
10749,62883,Romance
10751,62883,Family
10769,62883,Foreign
53,142412,Thriller
9648,142412,Mystery
10749,305337,Romance
18,305337,Drama
35,161226,Comedy
18,161226,Drama
10749,161226,Romance
35,39347,Comedy
10769,39347,Foreign
10749,39347,Romance
18,117345,Drama
14,117345,Fantasy
10749,117345,Romance
28,211275,Action
18,211275,Drama
10749,211275,Romance
18,35064,Drama
10769,35064,Foreign
10749,35064,Romance
53,304755,Thriller
28,304755,Action
18,304755,Drama
35,304755,Comedy
80,304755,Crime
18,166231,Drama
10402,166231,Music
10749,166231,Romance
18,56666,Drama
10769,56666,Foreign
10749,56666,Romance
28,41381,Action
18,41381,Drama
53,41381,Thriller
35,348762,Comedy
18,348762,Drama
10751,348762,Family
28,276846,Action
36,75134,History
28,75134,Action
12,75134,Adventure
99,267831,Documentary
10769,199571,Foreign
99,199571,Documentary
10402,297603,Music
99,297603,Documentary
18,294741,Drama
53,294741,Thriller
16,53554,Animation
35,53554,Comedy
9648,53554,Mystery
18,89604,Drama
10749,89604,Romance
53,89604,Thriller
18,17875,Drama
99,17875,Documentary
99,362077,Documentary
99,365340,Documentary
35,44282,Comedy
18,44282,Drama
10749,44282,Romance
27,339342,Horror
18,359070,Drama
14,359070,Fantasy
99,86413,Documentary
18,86413,Drama
35,85262,Comedy
10749,85262,Romance
28,66013,Action
18,174278,Drama
80,174278,Crime
35,298844,Comedy
18,298844,Drama
18,343878,Drama
10749,343878,Romance
35,85610,Comedy
12,92673,Adventure
18,92673,Drama
28,92673,Action
12,31396,Adventure
14,31396,Fantasy
18,199989,Drama
99,336033,Documentary
18,254005,Drama
18,117999,Drama
18,115871,Drama
36,115871,History
10749,348929,Romance
35,348929,Comedy
27,348929,Horror
10749,270696,Romance
18,270696,Drama
27,27766,Horror
18,321224,Drama
18,58227,Drama
37,247780,Western
18,247780,Drama
28,127987,Action
18,127987,Drama
10769,127987,Foreign
35,55325,Comedy
28,55325,Action
18,84249,Drama
9648,74437,Mystery
18,3012,Drama
10752,3012,War
18,3565,Drama
18,206018,Drama
35,355594,Comedy
18,89183,Drama
80,89183,Crime
53,89183,Thriller
99,128368,Documentary
53,116789,Thriller
10752,26651,War
36,26651,History
18,107393,Drama
35,25354,Comedy
18,25354,Drama
35,306952,Comedy
18,306952,Drama
10749,306952,Romance
53,347258,Thriller
878,347258,Science Fiction
35,60810,Comedy
18,60810,Drama
28,63825,Action
18,63825,Drama
10749,63825,Romance
35,80277,Comedy
10751,80277,Family
35,282762,Comedy
18,282762,Drama
10749,282762,Romance
35,125619,Comedy
99,125619,Documentary
18,125619,Drama
99,280755,Documentary
12,300654,Adventure
18,300654,Drama
53,300654,Thriller
99,15089,Documentary
10770,337549,TV Movie
18,337549,Drama
18,364137,Drama
35,364137,Comedy
18,312221,Drama
18,62796,Drama
10749,62796,Romance
16,91417,Animation
35,91417,Comedy
12,91417,Adventure
35,50010,Comedy
18,50010,Drama
10769,50010,Foreign
10749,50010,Romance
18,60695,Drama
10749,60695,Romance
35,4728,Comedy
35,11913,Comedy
35,4727,Comedy
35,10516,Comedy
878,10516,Science Fiction
53,70044,Thriller
18,70044,Drama
99,130515,Documentary
36,130515,History
18,86252,Drama
28,86252,Action
53,86252,Thriller
80,86252,Crime
27,86252,Horror
10751,324325,Family
99,324325,Documentary
878,367326,Science Fiction
35,367326,Comedy
16,367326,Animation
10751,367326,Family
80,339527,Crime
18,339527,Drama
9648,339527,Mystery
27,70448,Horror
18,82941,Drama
18,53807,Drama
10751,235044,Family
14,235044,Fantasy
18,58720,Drama
10770,58720,TV Movie
35,14558,Comedy
35,39317,Comedy
35,74922,Comedy
18,251584,Drama
18,167424,Drama
18,133521,Drama
18,61580,Drama
53,61580,Thriller
18,278867,Drama
80,27560,Crime
53,27560,Thriller
18,81274,Drama
10751,81274,Family
10770,81274,TV Movie
35,50652,Comedy
10751,50652,Family
35,170752,Comedy
28,360203,Action
80,360203,Crime
18,360203,Drama
53,360203,Thriller
28,270766,Action
18,270766,Drama
53,270766,Thriller
28,328739,Action
12,328739,Adventure
18,328739,Drama
14,328739,Fantasy
35,57991,Comedy
10749,57991,Romance
35,293395,Comedy
18,293395,Drama
35,329868,Comedy
53,104945,Thriller
878,104945,Science Fiction
18,56978,Drama
80,57310,Crime
18,57914,Drama
35,45990,Comedy
18,45990,Drama
18,60191,Drama
10769,59857,Foreign
27,59857,Horror
10752,64032,War
18,64032,Drama
10749,78812,Romance
18,78812,Drama
18,121464,Drama
36,8430,History
18,8430,Drama
18,75532,Drama
35,75532,Comedy
18,155956,Drama
36,155956,History
10749,293264,Romance
35,293264,Comedy
18,293264,Drama
18,157827,Drama
35,271983,Comedy
18,271983,Drama
35,70449,Comedy
35,36324,Comedy
99,293189,Documentary
35,19548,Comedy
35,134881,Comedy
80,336004,Crime
28,336004,Action
53,336004,Thriller
27,368256,Horror
18,246133,Drama
35,246133,Comedy
18,211166,Drama
10749,211166,Romance
53,343426,Thriller
10749,51285,Romance
35,51285,Comedy
18,51285,Drama
99,291006,Documentary
99,276536,Documentary
35,200823,Comedy
18,327383,Drama
35,327383,Comedy
18,287426,Drama
53,23857,Thriller
18,23857,Drama
27,23857,Horror
9648,23857,Mystery
9648,332502,Mystery
878,332502,Science Fiction
53,332502,Thriller
18,266058,Drama
35,40635,Comedy
10749,40635,Romance
18,73132,Drama
18,122368,Drama
18,329206,Drama
18,198511,Drama
35,59959,Comedy
35,11530,Comedy
35,207402,Comedy
35,49907,Comedy
35,107812,Comedy
10769,107812,Foreign
35,71995,Comedy
10749,62034,Romance
35,62034,Comedy
35,217648,Comedy
35,60175,Comedy
35,24260,Comedy
35,53179,Comedy
18,58833,Drama
35,52557,Comedy
35,271388,Comedy
18,271388,Drama
14,271388,Fantasy
18,266563,Drama
18,93863,Drama
99,33126,Documentary
18,39850,Drama
10749,39850,Romance
35,79212,Comedy
10751,79212,Family
80,79212,Crime
35,332534,Comedy
18,332534,Drama
18,27721,Drama
18,193544,Drama
10749,193544,Romance
14,193544,Fantasy
18,117340,Drama
35,117340,Comedy
10749,117340,Romance
35,277153,Comedy
10749,277153,Romance
12,33624,Adventure
35,33624,Comedy
35,333348,Comedy
10751,333348,Family
18,362136,Drama
28,362136,Action
10749,362136,Romance
35,15768,Comedy
18,73492,Drama
80,73492,Crime
53,84844,Thriller
18,84844,Drama
53,318972,Thriller
99,318972,Documentary
18,232739,Drama
35,92326,Comedy
18,297466,Drama
10749,297466,Romance
10749,330007,Romance
18,330007,Drama
18,134155,Drama
12,84106,Adventure
18,84106,Drama
10769,84106,Foreign
35,70815,Comedy
10749,70815,Romance
80,65830,Crime
18,65830,Drama
53,65830,Thriller
10770,65830,TV Movie
14,84368,Fantasy
27,84368,Horror
9648,84368,Mystery
53,84368,Thriller
28,237672,Action
18,237672,Drama
35,60392,Comedy
10749,60392,Romance
28,75143,Action
12,75143,Adventure
36,75143,History
35,257200,Comedy
35,214099,Comedy
18,214099,Drama
80,66175,Crime
18,69592,Drama
37,85648,Western
28,85648,Action
18,131898,Drama
12,101030,Adventure
9648,85346,Mystery
12,244636,Adventure
18,244636,Drama
37,244636,Western
35,111975,Comedy
10749,111975,Romance
18,145147,Drama
99,259838,Documentary
99,253339,Documentary
99,184080,Documentary
36,184080,History
99,257116,Documentary
99,280674,Documentary
35,347264,Comedy
18,337751,Drama
10770,337751,TV Movie
36,293603,History
99,293603,Documentary
99,261810,Documentary
18,329724,Drama
18,4228,Drama
10752,4228,War
36,4228,History
53,4228,Thriller
10752,59349,War
35,59349,Comedy
18,59349,Drama
35,76793,Comedy
35,50213,Comedy
35,71767,Comedy
10769,71767,Foreign
18,301270,Drama
35,19100,Comedy
10751,19100,Family
18,156627,Drama
27,92562,Horror
878,92562,Science Fiction
18,285848,Drama
10751,285848,Family
10749,285848,Romance
16,273126,Animation
16,79853,Animation
10751,79853,Family
12,207720,Adventure
10751,207720,Family
18,164041,Drama
12,20879,Adventure
35,20879,Comedy
10749,20879,Romance
35,20975,Comedy
10749,20975,Romance
35,10939,Comedy
35,63291,Comedy
10749,63291,Romance
10402,65656,Music
35,65656,Comedy
10749,65656,Romance
14,65656,Fantasy
35,65110,Comedy
18,65110,Drama
28,42952,Action
18,42952,Drama
53,42952,Thriller
12,64046,Adventure
12,64044,Adventure
16,84774,Animation
10751,84774,Family
14,84774,Fantasy
10769,84774,Foreign
35,65099,Comedy
12,140966,Adventure
28,140966,Action
35,80746,Comedy
10749,80746,Romance
80,37015,Crime
18,37015,Drama
10749,37015,Romance
28,207696,Action
18,207696,Drama
12,63537,Adventure
36,63537,History
35,72888,Comedy
10749,72888,Romance
35,63304,Comedy
12,63538,Adventure
36,63538,History
35,59475,Comedy
80,59475,Crime
28,65591,Action
12,65591,Adventure
10751,65591,Family
35,20977,Comedy
28,65594,Action
12,65594,Adventure
10751,65594,Family
35,41977,Comedy
10749,41977,Romance
14,41977,Fantasy
16,59803,Animation
10751,59803,Family
18,238307,Drama
878,238307,Science Fiction
10402,238307,Music
12,238307,Adventure
10749,238307,Romance
99,189215,Documentary
36,189215,History
80,254311,Crime
9648,254311,Mystery
80,254309,Crime
9648,254309,Mystery
18,202239,Drama
28,202239,Action
80,202239,Crime
16,193154,Animation
35,193154,Comedy
878,193154,Science Fiction
35,253192,Comedy
35,169020,Comedy
18,210365,Drama
28,19493,Action
18,19493,Drama
12,19493,Adventure
10752,19493,War
35,70874,Comedy
10751,70874,Family
10749,70874,Romance
35,50197,Comedy
18,174905,Drama
35,167364,Comedy
10770,119694,TV Movie
18,119694,Drama
35,119694,Comedy
10749,83456,Romance
35,83456,Comedy
18,82857,Drama
12,38430,Adventure
18,38430,Drama
36,38430,History
10752,38430,War
18,203720,Drama
10752,203720,War
53,199655,Thriller
28,199655,Action
80,199655,Crime
18,68271,Drama
80,130492,Crime
28,130492,Action
53,130492,Thriller
9648,270393,Mystery
80,40055,Crime
35,40055,Comedy
18,40055,Drama
16,21534,Animation
14,21534,Fantasy
10749,71662,Romance
35,71662,Comedy
18,71662,Drama
18,65545,Drama
10749,65545,Romance
10769,65545,Foreign
