movieID,title,language,budget,revenue,releasedate
288668,Tainted Blood,en,0.0,0.0,1993-08-24
69393,"Augusta, Gone",en,0.0,0.0,2006-03-01
157655,Dangerous Child,en,0.0,0.0,2001-07-16
38330,The Perfect Neighbor,en,0.0,0.0,2005-09-13
346570,Perfect High,en,0.0,0.0,2015-07-05
242466,The Surrogate,de,0.0,0.0,2013-01-01
239513,The Perfect Wife,en,0.0,0.0,2001-05-21
224251,Hunger Point,en,0.0,0.0,2003-01-01
264560,When Friendship Kills,en,0.0,0.0,1996-02-19
70104,A Killer Among Friends,en,0.0,0.0,1992-12-08
60664,The Perfect Assistant,en,0.0,0.0,2008-01-02
143966,Perfect Child,en,0.0,0.0,2007-08-06
116609,The Rival,en,0.0,0.0,2006-10-09
157075,A Job to Kill For,en,2500000.0,0.0,2006-06-27
122982,The Secretary,en,0.0,0.0,1995-04-12
17241,The Tenth Circle,en,0.0,0.0,2008-06-28
118406,Naruto Shippuden the Movie: Road to Ninja,ja,0.0,17322136.0,2012-07-28
75471,Twisted Desire,en,0.0,0.0,1996-05-13
42554,Accused at 17,en,0.0,0.0,2009-12-05
140934,The Preacher's Daughter,en,0.0,0.0,2012-08-31
110204,The Killing Game,en,0.0,0.0,2011-10-30
78403,Born Bad,en,0.0,0.0,2011-07-11
81470,The Guy From Harlem,en,0.0,0.0,1977-09-01
38364,The Square Peg,en,0.0,0.0,1958-12-04
108391,Stranger in My House,en,0.0,0.0,1999-01-01
64572,La nuit la plus longue,en,0.0,0.0,1965-07-28
128979,Treasure Island,en,0.0,0.0,1999-01-01
23692,The Initiation of Sarah,en,0.0,0.0,1978-02-06
65367,Trigger Man,en,10000.0,0.0,2007-10-19
114162,Sacred Flesh,en,1850000.0,0.0,2000-01-01
9949,Haunted Highway,en,0.0,0.0,2006-12-02
130267,Seal Team Six: The Raid on Osama Bin Laden,en,0.0,0.0,2012-11-04
58075,My Zinc Bed,en,0.0,0.0,2008-08-27
42966,Once Upon a Time in Mumbaai,en,10.0,0.0,2010-07-30
41993,Love in a Puff,cn,0.0,0.0,2010-03-25
123938,Thousand Pieces of Gold,en,0.0,0.0,1991-04-26
42140,The Boat Is Full,de,0.0,0.0,1981-04-25
21181,Lucky Miles,en,0.0,0.0,2007-07-19
104431,Kept and Dreamless,es,0.0,0.0,2005-06-06
43764,The Fish Fall in Love,fa,0.0,0.0,2006-01-01
273707,Beach Pillows,en,0.0,0.0,2013-01-01
89309,Ryna,en,1100000.0,0.0,2005-06-03
72544,The Lost Moment,en,0.0,0.0,1947-11-21
268245,1000 To 1,en,0.0,0.0,2014-03-04
257238,As It Is in Heaven,en,0.0,0.0,2014-08-15
279086,Shoot the Messenger,en,0.0,0.0,2006-08-30
46106,Caterpillar,ja,0.0,0.0,2010-08-14
74666,Jaffa,he,0.0,0.0,2009-06-10
73329,Let the Women Wait!,en,0.0,0.0,1998-01-01
250376,Beside Still Waters,en,0.0,0.0,2013-10-12
143144,Justice Is Mind,en,25000.0,0.0,2013-08-18
37413,Down Three Dark Streets,en,0.0,0.0,1954-09-02
43773,The Deserted Station,fa,0.0,0.0,2002-01-01
36329,Paju,ko,0.0,0.0,2009-10-28
117343,The Garden of Earthly Delights,pl,0.0,0.0,2004-01-01
43756,A Simple Curve,en,0.0,0.0,2005-01-01
243462,The Exonerated,fr,0.0,0.0,2006-03-06
212748,Rhymes for Young Ghouls,en,0.0,0.0,2013-09-09
46197,White Lion,en,0.0,0.0,2010-02-19
192644,Ultrasonic,en,0.0,0.0,2012-06-01
8932,Salt of This Sea,en,0.0,0.0,2008-05-16
86777,China Gate,en,0.0,0.0,1957-05-22
74477,Ocean of Pearls,en,0.0,0.0,2008-12-14
173917,Stand Clear of the Closing Doors,en,0.0,0.0,2014-05-24
71243,Flat Top,en,0.0,0.0,1952-10-26
144206,Whistle and I'll Come to You,en,0.0,0.0,2010-12-24
152266,Submarine Command,en,0.0,0.0,1952-01-18
301368,Spilt Milk,en,0.0,0.0,2011-04-10
171648,It’s Only Make Believe,no,0.0,0.0,2013-03-22
75981,La France,fr,0.0,0.0,2007-11-21
202960,uwantme2killhim?,en,0.0,0.0,2013-06-24
263794,Druid Peak,en,114000.0,0.0,2014-03-28
30688,Gemini,es,0.0,0.0,2005-06-09
161565,The Lawyer,en,0.0,0.0,1970-03-10
317144,Cyberbully,en,0.0,0.0,2015-01-15
73098,Los Enchiladas!,en,0.0,0.0,1999-01-01
174350,The Genius of Marian,en,0.0,0.0,2013-04-18
189080,Sierra Leone's Refugee All Stars,en,0.0,0.0,2007-08-14
234555,Speciesism: The Movie,en,0.0,0.0,2013-09-18
209248,Gräfin Mariza,de,0.0,0.0,1958-12-17
44647,Rock Slyde,en,0.0,0.0,2010-05-01
240154,The Life Coach,en,0.0,0.0,2005-11-29
285024,Heaven Knows What,en,0.0,0.0,2015-05-29
284729,Killa,mr,0.0,0.0,2014-02-11
29109,Blue Seduction,en,1600000.0,0.0,2009-04-06
193652,An Optical Poem,en,0.0,0.0,1937-01-01
49190,Antarctic Journal,ko,0.0,6500000.0,2005-05-19
24686,Love and the City,en,3500000.0,9112193.0,2009-03-05
277237,Hyena,en,0.0,0.0,2014-06-18
146371,"Don't Cry, Mommy",ko,0.0,0.0,2012-11-22
41945,The Rainbow,en,0.0,0.0,1989-05-05
179641,Chloé,fr,0.0,0.0,1996-01-01
270173,Clutter,en,0.0,0.0,2013-06-07
331781,Amy,en,0.0,8413144.0,2015-07-03
37613,Basil,en,0.0,0.0,1998-07-22
72183,The Keeper,en,0.0,0.0,1995-09-15
253622,That Demon Within,ko,0.0,0.0,2014-02-08
25764,Dasepo Naughty Girls,ko,0.0,0.0,2006-08-10
46783,Fiona,en,0.0,0.0,1998-01-01
272892,In Lieu of Flowers,en,0.0,0.0,2013-04-28
140489,The Mother Of Invention,en,60000.0,0.0,2010-06-25
29562,Fascination,fr,0.0,0.0,1979-01-01
277702,Supremacy,en,0.0,0.0,2014-06-12
195912,Success Is the Best Revenge,en,0.0,0.0,1984-05-26
57327,Post Coitum,de,0.0,0.0,1997-08-29
63319,Belle épine,fr,0.0,0.0,2010-11-10
41869,The George McKenna Story,en,0.0,0.0,1986-11-11
343977,Tom and Jerry Spy Quest,en,0.0,0.0,2015-06-09
72972,Tom and Jerry & The Wizard of Oz,en,0.0,0.0,2011-08-23
14787,Tom and Jerry: The Magic Ring,en,0.0,0.0,2002-03-12
42246,Tom and Jerry: The Fast and the Furry,en,0.0,0.0,2005-10-11
43956,Tom and Jerry Meet Sherlock Holmes,en,0.0,0.0,2010-08-24
199753,Tom and Jerry's Giant Adventure,en,0.0,0.0,2013-08-04
139374,Bullit & Ripper,fr,9000000.0,0.0,2012-12-02
39408,The Creature Walks Among Us,en,0.0,0.0,1956-04-26
251671,Heart Street,nl,0.0,0.0,2014-03-13
102016,Swimming Upstream,en,0.0,0.0,2002-01-01
45302,The Chaos Factor,en,0.0,0.0,2000-01-01
86326,Phantom of the Mall: Eric's Revenge,en,0.0,0.0,1989-12-01
124042,Buried Secrets,en,0.0,0.0,1996-11-04
202722,"Inara, the Jungle Girl",en,0.0,0.0,2012-01-26
58487,La stratégie de l'échec,fr,0.0,0.0,2000-01-28
159389,TalhotBlond,en,0.0,0.0,2012-06-23
125911,EM,en,0.0,0.0,2008-06-05
19598,Leaving Barstow,en,0.0,0.0,2008-04-29
100061,Son of a Lion,ps,0.0,0.0,2007-10-06
121604,The Wee Man,en,0.0,0.0,2013-01-18
55012,Wolves In The Snow,en,500000.0,0.0,2002-04-10
56766,The Riverman,en,0.0,0.0,2004-09-06
110122,Astronaut: The Last Push,en,0.0,0.0,2012-06-01
115290,Blue Lagoon: The Awakening,en,0.0,0.0,2012-06-16
96995,A Change of Heart,en,0.0,0.0,1998-07-19
82626,16-love,en,0.0,0.0,2012-01-20
174341,Some Velvet Morning,en,0.0,6420.0,2013-12-10
108322,Tracks,en,0.0,0.0,1977-04-01
6962,The Hunt for the Hidden Relic,de,0.0,0.0,2002-12-05
16355,Sonic The Hedgehog: The Movie,ja,0.0,0.0,1996-05-31
54099,Hyenas,en,0.0,0.0,2010-05-12
49701,Le coup du berger,en,0.0,0.0,1956-01-01
45948,A Story of Water,fr,0.0,0.0,1961-01-01
143344,El truco del manco,es,0.0,404075.0,2008-11-07
49711,The Laboratory of Fear,fr,0.0,0.0,1971-01-01
43027,Teen Kanya,bn,0.0,0.0,1961-05-05
45997,Who Killed Pasolini?,it,0.0,0.0,1995-09-03
46769,Vingt-quatre heures de la vie d'un clown,en,0.0,0.0,1945-01-01
60087,Black Heat,en,0.0,0.0,1976-06-01
29420,Cinderella 2000,en,0.0,0.0,1977-09-14
29419,Carnival Magic,en,0.0,0.0,1981-01-01
81937,Dynamite Brothers,en,0.0,0.0,1974-05-01
3125,Dracula vs. Frankenstein,en,0.0,0.0,1971-12-01
42477,Brain of Blood,en,0.0,0.0,1971-08-01
82667,Five Bloody Graves,en,0.0,0.0,1969-10-31
37042,Satan's Sadists,en,0.0,0.0,1969-06-01
5742,"Cherry, Harry & Raquel!",en,90000.0,0.0,1970-04-22
5747,Common Law Cabin,en,0.0,0.0,1967-07-01
5744,Fanny Hill,en,0.0,0.0,1964-09-25
5648,The Immoral Mr. Teas,en,0.0,0.0,1959-01-01
5748,Good Morning... and Goodbye!,en,0.0,0.0,1967-11-01
22373,Saturn in Opposition,it,0.0,0.0,2007-02-23
254472,Stung,de,2500000.0,0.0,2015-07-03
270771,The Last Survivors,en,0.0,0.0,2014-06-12
248934,Beloved Sisters,de,0.0,0.0,2014-07-31
347157,Syksyllä kaikki on toisin,en,0.0,0.0,1978-10-05
129552,"Helsinki, Forever",en,0.0,0.0,2008-01-01
126692,Prelude: Dog Star Man,en,0.0,0.0,1962-08-02
85110,Dog Star Man: Part I,en,0.0,0.0,1962-01-01
127148,Dog Star Man: Part II,en,0.0,0.0,1963-01-09
127320,Dog Star Man: Part III,en,0.0,0.0,1964-02-05
127323,Dog Star Man: Part IV,en,0.0,0.0,1964-09-17
207454,Mystery Woman,en,0.0,0.0,2003-08-31
141603,Hooligan,hi,0.0,0.0,1998-09-04
264999,Magic Mike XXL,en,14800000.0,122513057.0,2015-07-01
26599,Duel of Hearts,en,0.0,0.0,1992-01-01
260840,Casa dell'amore... la polizia interviene,en,0.0,0.0,1978-10-08
346490,Babai,sq,2137000.0,0.0,2015-06-28
289891,Jackie & Ryan,en,0.0,0.0,2014-09-01
200511,7 Minutes,en,0.0,0.0,2014-10-26
72808,The Flesh,it,0.0,0.0,1991-08-21
148757,The House of Smiles,it,0.0,0.0,1991-03-01
198466,I Love You,en,0.0,0.0,1986-05-14
81787,The Future Is Woman,it,0.0,0.0,1984-09-15
53914,The Story of Piera,it,0.0,0.0,1983-02-02
53648,Seeking Asylum,it,0.0,0.0,1979-10-24
3935,The Last Woman,fr,0.0,0.0,1976-04-20
63176,Liza,it,0.0,0.0,1972-08-11
81775,The Audience,it,0.0,0.0,1972-01-01
108179,The Seed of Man,en,0.0,0.0,1969-01-01
99095,"Oggi, domani, dopodomani",it,0.0,0.0,1965-12-28
150605,The Wedding March,it,0.0,0.0,1965-04-25
61823,The Ape Woman,it,0.0,0.0,1964-01-31
67378,The Conjugal Bed,it,0.0,0.0,1963-01-01
99883,The Wheelchair,es,0.0,0.0,1960-11-03
110924,The Little Apartment,es,0.0,0.0,1959-06-15
93907,Los Chicos,en,0.0,0.0,1959-01-01
348090,The Black Kung Fu Experience,en,0.0,0.0,2012-09-22
85956,The New Year,en,0.0,0.0,2010-07-30
172824,Loves Her Gun,en,0.0,0.0,2014-01-10
112963,Vacation!,en,0.0,0.0,2010-06-20
172548,Good Night,en,0.0,0.0,2013-03-08
155724,Escape Clause,en,0.0,0.0,1996-12-15
179603,Woman in the Dark,en,0.0,0.0,1934-11-08
70046,Grave Secrets: The Legacy of Hilltop Drive,en,0.0,0.0,1992-03-02
201350,The Confession,en,0.0,0.0,2013-05-13
60662,Fifteen and Pregnant,en,0.0,0.0,1998-01-19
42916,Fading of the Cries,en,450000.0,0.0,2011-07-08
226188,Hidden Away,en,0.0,0.0,2013-07-26
137310,Wild Hearts,en,0.0,0.0,2006-07-08
332354,Rey gitano,es,0.0,0.0,2015-07-17
248426,Babysitter Massacre,en,0.0,0.0,2013-04-12
107262,A Real American Hero,en,0.0,0.0,1978-12-09
56608,Darkness Falls,en,0.0,0.0,1999-08-27
169594,The Nostradamus Kid,en,0.0,0.0,1993-10-14
251544,The Secret Pact,en,0.0,0.0,2001-07-16
101176,The Butterfly Room,en,0.0,1081.0,2012-08-04
42971,Mrs. Ashboro's Cat,en,2800000.0,0.0,2003-01-01
172729,An American Terror,en,200000.0,0.0,2013-05-10
71884,Model Behavior,en,0.0,0.0,2000-03-12
46227,Susie Q,en,0.0,0.0,1996-09-30
261041,The Search for General Tso,en,0.0,0.0,2014-04-20
253263,The Immortalists,en,0.0,0.0,2014-03-08
98349,Love Comes Lately,de,0.0,0.0,2007-09-09
75329,Dimensions,en,0.0,0.0,2011-09-20
59147,Bits & Pieces,it,0.0,0.0,1996-02-01
33429,Helen,en,0.0,0.0,2008-08-29
75657,Screwed,en,3.0,0.0,2011-06-03
305969,Forever's End,en,0.0,0.0,2013-06-07
68050,Copkiller,en,0.0,0.0,1983-03-15
41771,Tale of a Vampire,en,0.0,0.0,1992-01-01
59171,The Lady and the Highwayman,en,0.0,0.0,1989-01-22
114221,Strange Girls,en,0.0,0.0,2007-11-02
15638,Ultimate Heist,fr,0.0,0.0,2009-03-03
57709,Battle of the Brave,fr,0.0,0.0,2004-11-19
151923,Gross Misconduct,en,0.0,0.0,1993-07-29
77625,Moving Target,en,0.0,0.0,1988-02-08
221161,Devoured,en,0.0,0.0,2012-05-05
270221,Neverlake,en,232000.0,0.0,2013-12-13
66590,Callie & Son,en,0.0,0.0,1981-10-13
120457,Drifters,it,0.0,0.0,2011-09-09
101956,El camino,en,0.0,0.0,2008-02-29
278927,The Jungle Book,en,175000000.0,966550600.0,2016-04-07
65973,Dragon Ball Z Gaiden: The Plot to Destroy the Saiyans,ja,0.0,0.0,1993-08-06
303857,Dragon Ball Z: Resurrection 'F',ja,5000000.0,61768190.0,2015-04-18
113525,Embryo,en,0.0,0.0,1976-05-21
82191,Flight of the Doves,en,0.0,0.0,1971-04-02
169962,Counterpoint,en,0.0,0.0,1967-03-03
344560,Stonemouth,en,0.0,0.0,2015-06-08
131830,"Rag. Arturo De Fanti, bancario precario",it,0.0,0.0,1980-03-14
37501,Vieni avanti cretino,it,0.0,0.0,1982-04-07
156140,To My Dear Mother on Her Birthday,it,0.0,0.0,1974-08-22
87194,Señor Droopy,en,0.0,0.0,1949-04-09
316002,Accidental Love,en,26000000.0,0.0,2015-02-10
206514,"I, Claudius",en,0.0,0.0,1976-09-20
27379,The Apocalypse Code,ru,0.0,0.0,2007-10-02
41419,Mammoth,en,0.0,0.0,2006-04-22
32158,The Restless,ko,0.0,0.0,2006-12-20
113958,Love Thy Neighbor,en,0.0,0.0,2006-02-26
316654,Bombay Velvet,hi,18000000.0,1500000.0,2015-05-15
112672,Ambush at Cimarron Pass,en,0.0,0.0,1958-03-01
70669,Dark Souls,no,0.0,0.0,2011-01-14
126306,Sugar,en,0.0,0.0,2013-04-06
259075,Cave of the Sharks,es,0.0,0.0,1978-06-28
294819,"Colpo grosso, grossissimo...anzi probabile",it,0.0,0.0,1972-03-31
105087,Cross Current,it,0.0,0.0,1971-08-20
27743,Serial Killing 101,en,0.0,0.0,2004-01-01
293270,Sistemo l'America e torno,it,0.0,0.0,1974-09-16
124504,What Am I Doing in the Middle of the Revolution?,it,0.0,0.0,1972-12-18
53121,Barking Water,en,0.0,0.0,2009-01-17
114594,Monk Dawson,en,0.0,0.0,1998-07-31
172469,Love & Air Sex,en,0.0,0.0,2013-10-08
197626,Casualties,en,0.0,0.0,1997-04-15
126841,Jack Brown: Genius,en,0.0,0.0,1994-07-11
297621,There's Always Woodstock,en,0.0,0.0,2014-11-14
45377,Death Sentence,en,0.0,0.0,1974-10-02
167153,Maladies,en,0.0,0.0,2013-02-09
23691,The Initiation of Sarah,en,0.0,0.0,2006-01-01
80327,I Am I,en,112000.0,0.0,2013-04-27
204607,Muirhouse,en,0.0,0.0,2013-06-18
143547,Silent Tongue,en,0.0,0.0,1993-01-28
61542,Funkytown,en,0.0,0.0,2011-03-04
137484,New Year,en,0.0,0.0,2011-03-13
39242,The Other Me,en,0.0,0.0,2000-09-08
34557,Turn the Beat Around,en,0.0,0.0,2010-02-26
78096,The Two Mr. Kissels,en,0.0,0.0,2008-11-15
102931,Silent Witness,en,0.0,0.0,2011-01-01
188529,Victoria Day,en,1.0,0.0,2009-01-17
285856,Big Muddy,en,0.0,0.0,2014-09-04
73353,Man in the Mirror: The Michael Jackson Story,en,0.0,0.0,2004-08-26
20227,Michael Jackson Dangerous Tour - Bucharest - 1992,en,0.0,0.0,1992-10-01
17022,Michael Jackson: Number Ones,en,0.0,0.0,2003-11-18
101752,Tsumugi,en,0.0,0.0,2004-07-27
319090,The Chinese Mayor,cn,0.0,0.0,2015-03-06
129067,Hunger,en,0.0,0.0,1974-10-01
41141,The Border,en,2691570.0,0.0,2007-11-30
203801,The Man from U.N.C.L.E.,en,75000000.0,108145109.0,2015-08-13
320385,The Widowmaker,en,0.0,0.0,2015-02-27
293625,The Ritual,en,0.0,0.0,2009-08-15
172785,Expecting,en,0.0,0.0,2013-12-06
38246,Servants of Twilight,en,0.0,0.0,1991-05-01
44952,Last Day of Summer,en,0.0,0.0,2009-10-24
63971,Deserter,en,3500000.0,0.0,2002-04-30
240737,Live at the Foxes Den,en,0.0,0.0,2013-12-06
74546,Pulsar,en,0.0,0.0,2010-08-12
112878,The Opponent,en,0.0,0.0,2001-08-01
137683,The Kitchen,en,0.0,0.0,2012-08-13
134018,House of the Sleeping Beauties,de,1900000.0,0.0,2006-11-02
163583,River's End,en,1000000.0,0.0,2005-01-01
82634,Pinprick,en,0.0,0.0,2009-11-05
323027,Justice League: Gods and Monsters,en,0.0,0.0,2015-07-28
83785,Her Fatal Flaw,en,0.0,0.0,2006-11-24
133738,186 Dollars to Freedom,en,0.0,0.0,2012-09-21
41950,Call Me,en,0.0,0.0,1988-05-20
212752,Cinemanovels,en,0.0,0.0,2013-09-06
77852,Enigma,en,0.0,0.0,2009-05-30
12638,Kill Cruise,de,0.0,0.0,1990-04-05
62557,Fetish,en,0.0,0.0,2008-05-01
219248,Wicked Ways,it,0.0,0.0,1999-12-21
14983,Carver,en,0.0,0.0,2008-03-04
169644,Stalled,en,0.0,0.0,2013-08-24
87884,The Teacher,en,0.0,0.0,1974-05-29
128612,Invader,en,0.0,0.0,1997-06-02
83583,The Chateau Meroux,en,1750000.0,0.0,2011-08-09
199056,The Big Ask,en,0.0,0.0,2014-05-30
41342,Baseline,en,0.0,0.0,2010-06-02
331737,All Eyes And Ears,en,0.0,0.0,2015-04-20
286372,Treehouse,en,3250000.0,3250000.0,2014-10-20
337879,Sorrow,en,0.0,0.0,2015-04-21
338234,The Livingston Gardener,en,0.0,0.0,2015-05-15
215023,Greg Fitzsimmons: Life on Stage,en,0.0,0.0,2013-08-18
188758,Nothing Bad Can Happen,de,0.0,0.0,2013-09-28
255798,Burying the Ex,en,0.0,0.0,2014-09-04
287689,7 Days in Hell,en,0.0,0.0,2015-07-11
333594,Echoes Of War,en,0.0,0.0,2015-05-15
285783,The Walk,en,35000000.0,61181942.0,2015-09-30
300671,13 Hours: The Secret Soldiers of Benghazi,en,50000000.0,69411370.0,2016-01-13
324670,Spectral,en,0.0,0.0,2016-12-09
273169,French Women,fr,5000000.0,12058187.0,2014-06-04
74645,Mondo Candido,en,0.0,0.0,1975-02-21
134679,Meet Him And Die,it,0.0,0.0,1976-10-08
319167,Station to Station,en,0.0,0.0,2014-12-31
154980,East Wind,fr,0.0,0.0,1993-01-20
277582,Monk With a Camera,en,0.0,0.0,2014-03-24
156084,The Town That Was,en,0.0,0.0,2007-09-07
343934,Staten Island Summer,en,0.0,0.0,2015-06-30
66346,Aalavandhan,ta,300000.0,0.0,2001-11-16
127856,Augustine,fr,0.0,0.0,2012-11-07
48412,Battle of the Coral Sea,en,0.0,0.0,1959-11-01
29964,Haunts,en,0.0,0.0,1977-07-01
104974,Captain Apache,en,0.0,0.0,1971-10-27
159324,Calendar Girl Murders,en,0.0,0.0,1984-04-07
88658,Cold Feet,en,0.0,0.0,1989-05-19
308077,Nasty Baby,en,0.0,0.0,2015-02-08
348499,Bad Night,en,0.0,0.0,2015-07-21
348507,Breaking the Silence,en,0.0,0.0,1992-01-14
348528,This Is Not an Exit: The Fictional World of Bret Easton Ellis,en,0.0,869.0,1998-08-23
62134,Paparazzi,en,0.0,0.0,1998-04-29
57311,"Thelma, Louise et Chantal",fr,0.0,0.0,2010-03-03
54627,Azzurro,en,3100000.0,0.0,2000-08-12
77000,Bar Sport,it,5000000.0,0.0,2011-10-21
85038,Welcome to the North,it,6000000.0,35000000.0,2012-01-18
61940,Some Say No,it,8100000.0,0.0,2011-01-01
24168,Come Dio comanda,en,0.0,0.0,2008-01-01
58444,Women Vs Men,it,0.0,0.0,2011-02-04
42679,Giulia Doesn't Date at Night,it,0.0,0.0,2009-02-27
56041,Unlikely Revolutionaries,it,0.0,0.0,2010-10-22
139504,The Commander and the Stork,it,0.0,0.0,2012-10-18
63190,The Father and the Foreigner,it,0.0,0.0,2010-01-01
147868,The Worst Christmas of My Life,it,6843500.0,10703234.0,2012-12-22
63365,The First Assignment,it,0.0,0.0,2011-05-06
133788,Il rosso e il blu,it,0.0,0.0,2012-01-01
108664,Isole,it,0.0,0.0,2011-05-10
23509,Italians,en,0.0,0.0,2009-01-01
73869,The Last Man on Earth,it,3000000.0,0.0,2011-09-09
46128,La bella società,it,0.0,0.0,2009-05-21
57713,La scuola è finita,it,0.0,0.0,2010-11-12
77944,La peggior settimana della mia vita,it,11000000.0,12935800.0,2011-10-27
58518,La vita facile,it,0.0,0.0,2011-03-04
22182,Lezioni di cioccolato,en,0.0,0.0,2007-11-23
56844,The White Space,it,0.0,0.0,2009-09-08
56014,Men Vs Women,it,0.0,0.0,2010-10-27
59570,Escort in love,it,0.0,0.0,2011-03-18
58453,Niente paura,it,0.0,0.0,2010-01-01
60650,Tous les soleils,fr,0.0,0.0,2011-03-23
145872,Scattered Cloud,it,0.0,0.0,2011-09-06
56400,A Matter of Heart,it,0.0,0.0,2009-04-17
58531,Saimir's decision,it,0.0,0.0,2004-01-01
72057,Sorelle Mai,it,0.0,0.0,2011-03-16
123375,A Special Day,it,0.0,0.0,2012-10-04
160844,Una donna per la vita,it,0.0,0.0,2012-09-21
49850,A Quiet Life,it,0.0,1700000.0,2010-11-05
169692,The Landlords,it,0.0,0.0,2012-03-13
137315,Every Blessed Day,it,0.0,0.0,2012-10-10
219067,Venti anni,it,0.0,0.0,2012-03-26
166262,All'ultima spiaggia,it,2700000.0,0.0,2012-10-04
141810,Gli equilibristi,it,0.0,0.0,2012-01-01
162282,A Perfect Family,it,0.0,0.0,2012-11-28
58013,The Santa Claus Gang,it,0.0,0.0,2010-12-17
146364,Cosimo and Nicole,it,0.0,0.0,2012-11-29
238705,The Bad Child,it,0.0,0.0,2013-11-20
195544,Crazy Me,it,0.0,0.0,2013-01-24
171826,All Against All,it,0.0,0.0,2013-02-28
175116,Out of the Blue,it,0.0,0.0,2013-03-14
156547,Mai Stati Uniti,it,0.0,0.0,2012-01-03
158182,There Will Come a Day,it,0.0,0.0,2013-01-21
184681,Tutto parla di te,it,0.0,0.0,2012-04-13
270479,Ammutta muddica al cinema,it,0.0,0.0,2013-10-16
178915,Welcome Mr. President!,it,0.0,9500000.0,2013-03-19
186982,Passione sinistra,it,2500000.0,0.0,2013-04-18
182415,"Bianca come il latte, rossa come il sangue",it,0.0,0.0,2013-04-02
169069,Studio illegale,it,0.0,0.0,2013-02-06
201010,Cha cha cha,en,0.0,0.0,2013-06-20
58204,Love & Slaps,it,0.0,0.0,2010-12-17
250219,I Can Quit Whenever I Want,it,2000000.0,0.0,2014-02-06
249457,La gente che sta bene,it,0.0,0.0,2014-01-29
191820,The Devil's Violinist,en,0.0,11294.0,2013-01-30
153774,The Future,it,0.0,13983.0,2013-09-06
262789,Ti ricordi di me?,it,0.0,0.0,2014-04-03
24243,As Melhores Coisas do Mundo,en,0.0,0.0,2010-05-22
247218,Un boss in salotto,it,0.0,0.0,2014-01-01
231565,"Zoran, il mio nipote scemo",it,0.0,0.0,2013-10-31
197089,A Castle in Italy,fr,0.0,0.0,2013-10-30
215628,The Human Factor,en,0.0,0.0,2013-08-28
226936,Aspirante vedovo,it,0.0,0.0,2013-10-10
234356,L'ultima ruota del carro,it,0.0,0.0,2013-11-14
56853,We Believed,it,0.0,0.0,2010-11-12
228290,Una piccola impresa meridionale,it,0.0,0.0,2013-10-17
235208,Come il vento,it,110.0,0.0,2013-11-10
287935,Midnight Sun,en,18000000.0,0.0,2014-09-01
301272,Andiamo a quel paese,it,0.0,0.0,2014-11-06
262785,I corpi estranei,it,0.0,0.0,2013-11-12
348544,Roanoke: The Lost Colony,en,0.0,0.0,2007-05-15
38328,Che ne sarà di noi,it,0.0,0.0,2004-01-01
57112,Tu la conosci Claudia?,it,0.0,0.0,2004-12-15
42808,The Man Who Will Come,it,0.0,0.0,2009-10-16
58703,La scuola,it,0.0,0.0,1995-04-06
57110,The Yes Man,it,0.0,0.0,1991-04-05
58714,Due partite,it,0.0,0.0,2009-01-01
62349,Alza la testa,it,0.0,0.0,2009-11-06
84739,Break Free,en,0.0,0.0,2003-01-01
42675,Genitori & figli:) - Agitare bene prima dell'uso,it,0.0,0.0,2010-02-26
56994,The Second Wedding Night,it,0.0,0.0,2005-11-11
51917,A Whole Life Ahead,it,5940000.0,4250000.0,2008-03-28
56974,Black and White,it,0.0,0.0,2008-01-11
23619,We Can Do That,en,0.0,0.0,2008-10-31
58011,Let's Hope It's a Girl,it,0.0,0.0,1986-01-01
58400,Just a Father,it,0.0,0.0,2008-01-01
15681,Ex,it,10000000.0,0.0,2009-02-06
53957,La matassa,it,0.0,0.0,2009-03-13
56339,Qualunquemente,it,0.0,0.0,2011-01-21
35554,Cado dalle nubi,it,0.0,0.0,2009-11-27
58060,The Jewel,it,0.0,0.0,2011-03-04
78854,Scialla!,it,0.0,0.0,2011-11-18
62029,Bingo Bongo,it,0.0,0.0,1982-12-23
105884,Ale e Franz - È tanto che aspetti?,it,0.0,0.0,2002-12-31
165550,Provocateur,en,0.0,0.0,1998-05-19
85009,Too Scared to Scream,en,0.0,0.0,1985-01-04
18441,Death of a Ghost Hunter,en,0.0,0.0,2007-10-28
292988,Dark Mountain,en,0.0,0.0,2013-10-27
273511,Ghost of Goodnight Lane,en,0.0,0.0,2014-06-10
80473,Black Day Blue Night,en,0.0,0.0,1996-07-25
257975,After Death,en,0.0,0.0,2012-10-05
301748,The Opposite Sex,en,3300000.0,45000.0,2014-11-08
82115,Skew,en,0.0,0.0,2011-04-19
89847,Modus Operandi,en,0.0,0.0,2010-09-10
273084,Bipolar,en,0.0,0.0,2014-05-30
128625,Rudyland,en,0.0,0.0,2001-08-10
191094,The Employer,en,0.0,0.0,2013-06-07
38162,Top of the World,en,0.0,0.0,1998-01-01
290235,Find Me,en,0.0,0.0,2014-09-01
129530,Brutal,en,0.0,0.0,2012-08-21
28741,I Can See You,en,0.0,0.0,2008-01-06
219645,Criminal Passion,en,0.0,0.0,1994-09-21
124054,Shark Week,en,0.0,0.0,2012-08-04
348574,Annie's Garden,en,0.0,0.0,1997-10-14
336560,Lake Placid vs. Anaconda,en,0.0,0.0,2015-04-25
292607,The Rise and Rise of Bitcoin,en,0.0,0.0,2014-10-03
